,Group_1,Group_2,Group_3,Group_4,Group_5
2024-01-08,10.653212992501924,7.1815427649609616,4.649296724935475,5.441197244775786,3.72822909278275
2024-01-09,10.68930893905723,7.206431070692516,4.676561147103109,5.447585499858113,3.7279577536675403
2024-01-10,10.618665218312344,7.204721863381968,4.680673649434216,5.436952301015238,3.7158245298296735
2024-01-11,10.492475020918713,7.1898153237571165,4.68817023094998,5.458307465153929,3.7276169009472557
2024-01-12,10.42126887215955,7.140309179516194,4.658207718004105,5.419392610222294,3.71685253155009
2024-01-16,10.303886511845871,7.058364987904102,4.623314819108275,5.38558848458759,3.7113982461819663
2024-01-17,10.383965624639513,7.1106677791739195,4.669341483878806,5.405539685355787,3.7084389537098335
2024-01-18,10.589213565738923,7.200713059627046,4.710060382929584,5.431179033256071,3.7126450781095537
2024-01-19,10.682022445149087,7.270000434760369,4.743026941810388,5.432404185559189,3.708991134322286
2024-01-22,10.676360770244733,7.247084333412035,4.734939463195634,5.442030751092589,3.732342940254448
2024-01-23,10.626819155767762,7.212833824454057,4.7122985715930366,5.4202272475752835,3.701718050191662
