timestamp,code,side,price,qty,reason,pnl,holding_days,holding_bars,return_pct
2019-03-12,AVGO.US,buy,22.3575,6.8,signal,0.0,0,0.0,0.0
2019-03-29,AVGO.US,sell,25.0616,6.8,target_rebalance,18.388,17,12.768946285689776,12.09
2019-03-12,MU.US,buy,38.2965,22.12,signal,0.0,0,0.0,0.0
2019-03-29,MU.US,sell,39.21,22.12,target_rebalance,20.2078,17,12.349447129623691,2.39
2019-03-12,NVDA.US,buy,4.0317,28.04,signal,0.0,0,0.0,0.0
2019-03-29,NVDA.US,sell,4.4558,28.04,target_rebalance,11.8908,17,12.856654760941627,10.52
2019-03-12,TSM.US,buy,33.3089,6.96,signal,0.0,0,0.0,0.0
2019-03-29,TSM.US,sell,34.701,6.96,target_rebalance,9.6895,17,12.661665832581164,4.18
2019-03-12,AMAT.US,buy,36.0561,17.83,signal,0.0,0,0.0,0.0
2019-04-01,AMAT.US,sell,37.4145,17.83,target_rebalance,24.2192,20,13.576077462487085,3.77
2019-03-12,AMD.US,buy,23.3134,40.05,signal,0.0,0,0.0,0.0
2019-04-01,AMD.US,sell,26.3936,40.05,target_rebalance,123.36,20,13.188428719556448,13.21
2019-03-12,ASML.US,buy,169.4545,1.63,signal,0.0,0,0.0,0.0
2019-04-01,ASML.US,sell,177.2814,1.63,target_rebalance,12.7578,20,13.583568429236553,4.62
2019-03-12,MU.US,buy,38.2965,77.82,signal,0.0,0,0.0,0.0
2019-04-01,MU.US,sell,41.1778,77.82,target_rebalance,224.2284,20,13.349447129623691,7.52
2019-03-12,AMAT.US,buy,36.0561,33.19,signal,0.0,0,0.0,0.0
2019-04-02,AMAT.US,sell,38.0644,33.19,target_rebalance,66.6533,21,14.576077462487083,5.57
2019-03-12,ASML.US,buy,169.4545,4.88,signal,0.0,0,0.0,0.0
2019-04-02,ASML.US,sell,179.8214,4.88,target_rebalance,50.5903,21,14.583568429236553,6.12
2019-03-12,AVGO.US,buy,22.403,3.18,signal,0.0,0,0.0,0.0
2019-04-02,AVGO.US,sell,25.4726,3.18,target_rebalance,9.7614,21,14.55377948750081,13.7
2019-03-12,LRCX.US,buy,15.7917,55.64,signal,0.0,0,0.0,0.0
2019-04-02,LRCX.US,sell,16.9323,55.64,target_rebalance,63.4663,21,14.502439260288389,7.22
2019-03-12,AMD.US,buy,23.3198,161.03,signal,0.0,0,0.0,0.0
2019-04-03,AMD.US,sell,27.992,161.03,target_rebalance,752.3616,22,15.160396152738196,20.04
2019-03-12,MU.US,buy,38.3238,40.07,signal,0.0,0,0.0,0.0
2019-04-03,MU.US,sell,42.4248,40.07,target_rebalance,164.3259,22,15.208338764784559,10.7
2019-03-12,AMAT.US,buy,36.0599,8.1,signal,0.0,0,0.0,0.0
2019-04-04,AMAT.US,sell,39.0578,8.1,target_rebalance,24.2825,23,16.554291766332312,8.31
2019-03-12,AMD.US,buy,23.3198,114.19,signal,0.0,0,0.0,0.0
2019-04-04,AMD.US,sell,28.8511,114.19,target_rebalance,631.6216,23,16.160396152738194,23.72
2019-03-12,LRCX.US,buy,15.7968,22.76,signal,0.0,0,0.0,0.0
2019-04-04,LRCX.US,sell,17.3459,22.76,target_rebalance,35.2573,23,16.446253271118813,9.81
2019-03-12,NVDA.US,buy,4.0428,245.91,signal,0.0,0,0.0,0.0
2019-04-04,NVDA.US,sell,4.6554,245.91,target_rebalance,150.622,23,16.541438022241614,15.15
